开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-27 12:41:15,2020-06-27 12:43:35,2.5,34.701,280,88865,35.71,0,35.421,0,1,0.5,1.5
2020-06-27 12:33:34,2020-06-27 12:35:15,2.6,36.5,360,88863,37.98,0,38.269,0,1,1,2
2020-06-27 12:26:04,2020-06-27 12:27:44,2.3,32.9,350,88860,32.85,0,32.85,0,1,1,2
2020-06-27 12:22:44,2020-06-27 12:25:04,4.8,67.801,60,88858,67.48,0,68.061,0,1,0.5,1.5
2020-06-27 12:17:04,2020-06-27 12:18:45,2.7,38.699,239,88854,38.69,0,38.69,0,1,0.5,1.5
2020-06-27 12:06:44,2020-06-27 12:10:05,5.3,75.398,419,88851,76.94,0,76.94,0,1,1,2
2020-06-27 12:02:44,2020-06-27 12:03:34,0.2,1.801,190,88849,3.07,0,3.07,0,0.5,0.5,1
2020-06-27 11:56:14,2020-06-27 11:58:24,3.8,54.5,260,88848,53.61,0,54.195,0,1,0.5,1.5
2020-06-27 11:34:15,2020-06-27 11:41:07,10.2,143.299,907,88843,142,0,142.294,0,1,1,2
2020-06-27 11:18:04,2020-06-27 11:24:05,5.9,83.299,610,88837,85.61,0,85.315,0,1,1,2
2020-06-27 11:15:14,2020-06-27 11:17:24,4.1,57.301,40,88835,57.14,0,56.548,0,1,0.5,1.5
2020-06-27 11:10:34,2020-06-27 11:14:14,6.1,85.799,60,88833,87.8,0,88.394,0,1,0.5,1.5
2020-06-27 11:08:04,2020-06-27 11:09:25,1.3,17.901,69,88828,18.25,0,17.061,0,0.75,0.5,1.25
2020-06-27 11:04:54,2020-06-27 11:07:44,5.2,73.299,20,88827,72.28,0,72.28,0,1,0.5,1.5
2020-06-27 11:02:35,2020-06-27 11:04:44,2,26.8,10,88824,27.38,0,28.574,0,1,0.5,1.5
2020-06-27 10:57:15,2020-06-27 11:01:54,10.2,140.301,41,88823,142.01,0,140.81,0,1,0.5,1.5
2020-06-27 10:50:24,2020-06-27 10:53:45,12.5,170.5,210,88819,169.55,0,169.248,0,1,0.5,1.5
2020-06-27 10:47:04,2020-06-27 10:49:14,2.1,27.701,70,88816,27.4,0,27.4,0,1,0.5,1.5
2020-06-27 10:45:05,2020-06-27 10:46:45,2.4,33.099,19,88813,33.76,0,34.063,0,1,0.5,1.5
2020-06-27 10:40:35,2020-06-27 10:43:15,2.9,39.9,110,88811,40.14,0,39.837,0,1,0.5,1.5
2020-06-27 10:30:45,2020-06-27 10:34:55,5.2,70,340,88805,68.47,0,68.774,0,1,1,2
2020-06-27 10:13:25,2020-06-27 10:16:24,2.7,36.801,861,88796,36.5,0,36.5,0,1,1,2
2020-06-27 10:07:35,2020-06-27 10:12:54,11.4,152.898,31,88793,152.7,0,152.7,0,1,0.5,1.5
2020-06-27 09:59:45,2020-06-27 10:02:44,2.6,34.401,291,88789,35.03,0,35.03,0,1,0.5,1.5
2020-06-27 09:54:14,2020-06-27 09:56:15,4.1,55.1,210,88787,55.34,0,54.417,0,1,0.5,1.5
2020-06-27 09:47:04,2020-06-27 09:49:35,5.7,75.4,279,88782,73,0,73.617,0,1,0.5,1.5
2020-06-27 09:38:54,2020-06-27 09:40:34,3,38.799,390,88775,37.53,0,37.839,0,1,1,2
2020-06-27 09:32:54,2020-06-27 09:34:25,1.9,25.201,269,88773,25.48,0,25.171,0,1,0.5,1.5
2020-06-27 09:28:45,2020-06-27 09:30:24,2.7,35.401,150,88771,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 09:23:05,2020-06-27 09:25:24,4.6,60.699,201,88769,60.12,0,60.12,0,1,0.5,1.5
2020-06-27 09:18:04,2020-06-27 09:21:24,7.4,96,101,88766,95.53,0,95.53,0,1,0.5,1.5
2020-06-27 09:15:54,2020-06-27 09:17:35,2.8,36.801,29,88763,36.5,0,35.876,0,1,0.5,1.5
2020-06-27 09:11:14,2020-06-27 09:15:04,6.3,81.9,50,88762,80.31,0,80.31,0,1,0.5,1.5
2020-06-27 09:04:34,2020-06-27 09:07:34,5.8,74.1,220,88761,73.7,0,73.7,0,1,0.5,1.5
2020-06-27 09:00:15,2020-06-27 09:01:54,2.8,36.201,160,88756,36.5,0,36.186,0,1,0.5,1.5
2020-06-27 08:55:14,2020-06-27 08:59:35,5.7,72.5,40,88754,71.29,0,71.29,0,1,0.5,1.5
2020-06-27 08:51:05,2020-06-27 08:52:54,3,39.5,140,88750,39.73,0,39.73,0,1,0.5,1.5
2020-06-27 08:46:34,2020-06-27 08:48:34,4.3,54,151,88747,54.1,0,54.1,0,1,0.5,1.5
2020-06-27 08:42:05,2020-06-27 08:43:44,2.8,35.699,170,88745,36.5,0,35.867,0,1,0.5,1.5
2020-06-27 08:34:14,2020-06-27 08:37:15,2.9,35.599,290,88742,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 08:14:44,2020-06-27 08:17:54,3.1,39,980,88735,37.99,0,38.943,0,1,1,2
2020-06-27 07:56:25,2020-06-27 07:57:54,2.3,29.102,1010,88727,27.74,0,26.786,0,1,1,2
2020-06-27 07:48:55,2020-06-27 07:50:24,2.8,35.699,361,88726,36.5,0,36.182,0,1,1,2
2020-06-27 07:41:45,2020-06-27 07:46:55,4.3,53.4,120,88723,53.29,0,53.29,0,1,0.5,1.5
2020-06-27 07:34:25,2020-06-27 07:36:24,4.7,58.6,321,88720,58.72,0,58.72,0,1,1,2
2020-06-27 07:29:54,2020-06-27 07:32:05,2.8,33.201,140,88717,31.88,0,31.88,0,1,0.5,1.5
2020-06-27 07:19:34,2020-06-27 07:21:25,3.7,45.898,509,88714,46.54,0,45.899,0,1,1,2
2020-06-27 07:12:15,2020-06-27 07:13:44,2.6,31.701,350,88712,31.76,0,31.76,0,1,1,2
2020-06-27 06:35:04,2020-06-27 06:39:15,5.5,68,1980,88704,68.29,0,68.934,0,1,1,2
2020-06-27 05:58:45,2020-06-27 06:00:34,3.1,37.5,2070,88695,36.5,0,35.855,0,1,1,2
2020-06-27 05:52:55,2020-06-27 05:54:25,3.1,37.299,260,88694,36.5,0,37.468,0,1,0.5,1.5
2020-06-27 04:40:14,2020-06-27 04:42:45,3,35.799,4210,88687,35.48,0,40.006,0,1,1,2
2020-06-27 00:49:44,2020-06-27 00:51:34,3.1,37.201,13720,88685,37.41,0,39.676,0,1,1,2
2020-06-26 23:57:44,2020-06-26 23:59:14,2.3,27.7,3030,88681,27.38,0,29.324,0,1,1,2
2020-06-26 22:10:15,2020-06-26 22:14:24,7.8,92.401,6200,88668,92.12,0,93.096,0,1,1,2
2020-06-26 21:47:54,2020-06-26 21:48:35,0.3,4.599,1300,88663,3.65,0,3,0,0.5,1,1.5
2020-06-26 21:41:05,2020-06-26 21:45:35,6,70.401,139,88661,71.28,0,72.258,0,1,0.5,1.5
2020-06-26 21:18:15,2020-06-26 21:21:35,3.2,37.9,1170,88653,37.85,0,39.156,0,1,1,2
2020-06-26 20:51:44,2020-06-26 20:53:54,2.3,27.1,1461,88643,27.57,0,27.897,0,1,1,2
2020-06-26 20:46:14,2020-06-26 20:48:35,2.9,33.099,189,88642,32.98,0,31.998,0,1,0.5,1.5
2020-06-26 20:41:05,2020-06-26 20:43:14,3.3,39.201,180,88640,40.7,0,42.667,0,1,0.5,1.5
2020-06-26 20:32:05,2020-06-26 20:35:45,7.7,90.299,320,88637,91.25,0,90.921,0,1,1,2
2020-06-26 20:11:45,2020-06-26 20:29:54,19,216.801,131,88635,218.36,0,216.703,0,1,0.5,1.5
