开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-30 14:56:22,2020-06-30 14:58:42,1.1,16.901,360,90367,16.16,0,16.16,0,0.75,1,1.75
2020-06-30 14:42:32,2020-06-30 14:44:52,3.7,61.199,690,90361,60.94,0,60.53,0,1,1,2
2020-06-30 14:17:02,2020-06-30 14:19:42,2.1,33.801,1370,90355,33.6,0,34.011,0,1,1,2
2020-06-30 14:05:22,2020-06-30 14:10:32,5.4,88.199,390,90351,88.18,0,88.18,0,1,1,2
2020-06-30 13:57:22,2020-06-30 13:59:12,2.4,39.9,370,90347,39.96,0,39.546,0,1,1,2
2020-06-30 13:50:42,2020-06-30 13:54:32,3.5,56.6,170,90344,56.92,0,56.92,0,1,0.5,1.5
2020-06-30 13:48:52,2020-06-30 13:50:22,1.3,21.1,20,90341,21.61,0,22.026,0,1,0.5,1.5
2020-06-30 13:44:32,2020-06-30 13:46:02,1.5,25.3,170,90338,26.21,0,26.21,0,1,0.5,1.5
2020-06-30 13:32:02,2020-06-30 13:34:22,3.5,56.901,610,90332,56.04,0,55.622,0,1,1,2
2020-06-30 13:25:22,2020-06-30 13:30:32,8.8,143.4,90,90331,143.82,0,144.242,0,1,0.5,1.5
2020-06-30 13:07:12,2020-06-30 13:10:12,2.8,46.4,910,90325,47.68,0,47.68,0,1,1,2
2020-06-30 13:02:42,2020-06-30 13:03:32,0,0,220,90323,1.8,0,1.8,0,0.5,0.5,1
2020-06-30 12:55:52,2020-06-30 12:58:22,3.5,56.701,260,90321,56.77,0,56.77,0,1,0.5,1.5
2020-06-30 12:40:22,2020-06-30 12:44:12,4.5,73,700,90316,71.75,0,72.176,0,1,1,2
2020-06-30 12:24:52,2020-06-30 12:26:22,1.1,16.599,840,90309,17.93,0,17.504,0,0.75,1,1.75
2020-06-30 12:16:52,2020-06-30 12:23:02,8.8,145,110,90307,144.17,0,144.17,0,1,0.5,1.5
2020-06-30 12:10:52,2020-06-30 12:12:42,2.5,40.1,250,90302,40.15,0,40.581,0,1,0.5,1.5
2020-06-30 12:03:32,2020-06-30 12:05:32,2.6,42,320,90297,43.52,0,43.52,0,1,1,2
2020-06-30 11:54:02,2020-06-30 11:57:22,4.4,70.901,370,90294,70.62,0,70.186,0,1,1,2
2020-06-30 11:49:02,2020-06-30 11:52:02,1.6,27.1,120,90289,25,0,25.434,0,1,0.5,1.5
2020-06-30 11:46:12,2020-06-30 11:47:22,0.9,14.6,100,90286,13.9,0,13.465,0,0.75,0.5,1.25
2020-06-30 11:36:22,2020-06-30 11:39:22,3,48,410,90283,45.73,0,45.73,0,1,1,2
2020-06-30 11:31:22,2020-06-30 11:34:42,5.2,83.301,100,90279,82.32,0,82.32,0,1,0.5,1.5
2020-06-30 11:21:52,2020-06-30 11:25:22,3.8,62.599,360,90277,62.87,0,62.87,0,1,1,2
2020-06-30 11:15:52,2020-06-30 11:18:02,2.1,33.299,230,90275,33.1,0,33.1,0,1,0.5,1.5
2020-06-30 10:57:12,2020-06-30 11:01:42,3.6,58.401,850,90268,60.67,0,61.111,0,1,1,2
2020-06-30 10:49:52,2020-06-30 10:51:22,1.5,25,350,90262,25.09,0,24.648,0,1,1,2
2020-06-30 10:46:12,2020-06-30 10:49:32,5.1,83.401,20,90261,83.3,0,83.3,0,1,0.5,1.5
2020-06-30 10:41:12,2020-06-30 10:44:12,2.7,43.8,120,90258,42.61,0,42.61,0,1,0.5,1.5
2020-06-30 10:37:02,2020-06-30 10:40:22,4.9,79.2,50,90337,81.02,0,81.02,0,1,0.5,1.5
2020-06-30 10:34:12,2020-06-30 10:35:52,2.4,37.5,70,90256,35.85,0,35.85,0,1,0.5,1.5
2020-06-30 10:31:12,2020-06-30 10:33:12,1.6,27.099,60,90255,27.45,0,27.45,0,1,0.5,1.5
2020-06-30 10:28:42,2020-06-30 10:30:22,2.1,35.5,50,90253,35.85,0,35.85,0,1,0.5,1.5
2020-06-30 10:27:12,2020-06-30 10:28:22,0.3,4.099,20,90252,4.32,0,3.87,0,0.5,0.5,1
2020-06-30 10:20:22,2020-06-30 10:24:12,3.2,52.1,180,90251,51.31,0,51.761,0,1,0.5,1.5
2020-06-30 10:11:32,2020-06-30 10:13:42,3,47.699,400,90247,49.73,0,49.278,0,1,1,2
2020-06-30 10:09:02,2020-06-30 10:10:22,0.5,8.301,70,90244,7,0,7.452,0,0.5,0.5,1
2020-06-30 10:04:22,2020-06-30 10:06:02,2.1,35.199,180,90241,35.85,0,35.397,0,1,0.5,1.5
2020-06-30 10:01:32,2020-06-30 10:02:32,0.3,4.102,110,90237,2.69,0,3.143,0,0.5,0.5,1
2020-06-30 09:53:12,2020-06-30 09:55:22,3.5,56,370,90235,56.55,0,56.55,0,1,1,2
2020-06-30 09:42:02,2020-06-30 09:44:12,3.3,54.102,540,90231,55.56,0,55.56,0,1,1,2
2020-06-30 09:35:02,2020-06-30 09:40:02,8.2,133.299,120,90227,130.89,0,130.89,0,1,0.5,1.5
2020-06-30 09:30:02,2020-06-30 09:31:52,2.7,43.201,190,90225,44.87,0,44.41,0,1,0.5,1.5
2020-06-30 09:25:02,2020-06-30 09:27:32,2.7,43.199,150,90223,46.6,0,46.6,0,1,0.5,1.5
2020-06-30 09:16:22,2020-06-30 09:21:42,7.3,115.599,200,90220,116.82,0,116.82,0,1,0.5,1.5
2020-06-30 09:11:52,2020-06-30 09:13:02,0.7,12.401,200,90218,10.51,0,10.51,0,0.75,0.5,1.25
2020-06-30 09:04:52,2020-06-30 09:06:52,3,47.699,300,90215,48.35,0,48.35,0,1,1,2
2020-06-30 09:02:12,2020-06-30 09:04:02,2.3,37.301,50,90212,36.74,0,36.74,0,1,0.5,1.5
2020-06-30 08:58:12,2020-06-30 09:00:22,1.9,30.799,110,90209,30.23,0,30.23,0,1,0.5,1.5
2020-06-30 08:49:22,2020-06-30 08:50:32,1.1,16.4,460,90204,17.93,0,17.463,0,0.75,1,1.75
2020-06-30 08:43:02,2020-06-30 08:46:22,2.6,40.9,180,90203,43.09,0,43.09,0,1,0.5,1.5
2020-06-30 08:39:32,2020-06-30 08:42:52,2.8,45,10,90201,43,0,43,0,1,0.5,1.5
2020-06-30 08:36:42,2020-06-30 08:38:52,3.5,55.401,40,90199,56.9,0,56.9,0,1,0.5,1.5
2020-06-30 08:27:12,2020-06-30 08:32:22,7,113.199,260,90196,112.45,0,111.976,0,1,0.5,1.5
2020-06-30 08:22:12,2020-06-30 08:26:02,4.9,77.9,70,90191,75.86,0,75.385,0,1,0.5,1.5
2020-06-30 08:18:52,2020-06-30 08:21:52,6.1,96.2,20,90189,96.68,0,97.158,0,1,0.5,1.5
2020-06-30 08:14:02,2020-06-30 08:15:22,1,16.3,210,90184,17.93,0,17.452,0,0.75,0.5,1.25
2020-06-30 08:06:12,2020-06-30 08:10:32,6.6,104.301,210,90182,104.13,0,104.13,0,1,0.5,1.5
2020-06-30 07:58:52,2020-06-30 08:00:42,1.2,18.398,330,90178,17.85,0,17.128,0,0.75,1,1.75
2020-06-30 07:56:32,2020-06-30 07:58:32,2.9,47.201,20,90177,46.6,0,46.6,0,1,0.5,1.5
2020-06-30 07:46:02,2020-06-30 07:48:12,3.4,53.5,500,90173,51.16,0,50.677,0,1,1,2
2020-06-30 07:25:12,2020-06-30 07:30:02,6.3,100.7,960,90170,101.52,0,101.52,0,1,1,2
2020-06-30 07:17:22,2020-06-30 07:19:42,2.3,36.3,330,90165,35.85,0,35.85,0,1,1,2
2020-06-30 06:39:42,2020-06-30 06:41:42,2.3,36.401,2140,90155,35.85,0,35.362,0,1,1,2
2020-06-30 06:31:02,2020-06-30 06:33:32,2.3,36.299,370,90153,37.97,0,37.97,0,1,1,2
2020-06-30 05:41:12,2020-06-30 05:44:12,2.6,40.5,2810,90148,39.79,0,44.931,0,1,1,2
2020-06-30 01:18:42,2020-06-30 01:20:22,2.2,34.599,15650,90135,35.85,0,36.831,0,1,1,2
2020-06-30 00:11:02,2020-06-30 00:13:52,2.2,34.602,3890,90130,34.06,0,35.78,0,1,1,2
2020-06-29 23:25:42,2020-06-29 23:27:32,1.6,26.398,2610,90128,25.48,0,26.956,0,1,1,2
2020-06-29 22:16:12,2020-06-29 22:18:32,1.9,30.5,4030,90115,34.22,0,34.22,0,1,1,2
2020-06-29 22:15:02,2020-06-29 22:15:52,0.4,6.099,20,90114,5.38,0,5.38,0,0.5,0.5,1
2020-06-29 22:07:52,2020-06-29 22:11:42,5.3,82.901,200,90111,79.84,0,80.83,0,1,0.5,1.5
2020-06-29 21:59:12,2020-06-29 22:01:02,1,16.099,410,90109,17.93,0,17.435,0,0.75,1,1.75
2020-06-29 21:56:32,2020-06-29 21:59:12,3.9,60.6,0,90108,59.43,0,59.43,0,1,0.5,1.5
2020-06-29 21:53:02,2020-06-29 21:55:02,2.9,46.5,90,90105,46.61,0,46.61,0,1,0.5,1.5
2020-06-29 21:48:52,2020-06-29 21:52:42,4,62.6,20,90138,68.48,0,68.98,0,1,0.5,1.5
2020-06-29 21:42:42,2020-06-29 21:47:52,9.9,154.801,60,90103,147.35,0,146.847,0,1,0.5,1.5
2020-06-29 21:40:02,2020-06-29 21:42:12,2.1,34.1,30,90100,17.93,0,17.93,0,0.75,0.5,1.25
2020-06-29 21:39:12,2020-06-29 21:40:02,-0.1,-2,0,90099,4.49,0,4.49,0,0.5,0.5,1
