开始时间,结束时间,高度差,体积变化量(L),稳定时间(s),付出ID,付出量(L),付出量Vt(L),修正体积变化(L),修正付出量(L),体积变化权值,稳定时间权值,综合权值
2020-06-27 17:06:14,2020-06-27 17:10:45,8.5,134.4,201,88994,130.68,0,130.68,0,1,0.5,1.5
2020-06-27 16:59:44,2020-06-27 17:05:25,7.9,124.699,49,88991,125.18,0,125.662,0,1,0.5,1.5
2020-06-27 16:49:55,2020-06-27 16:52:55,4.8,77.701,409,88987,76.8,0,76.316,0,1,1,2
2020-06-27 16:38:34,2020-06-27 16:44:04,4.9,77.7,351,88984,75.94,0,75.94,0,1,1,2
2020-06-27 16:35:04,2020-06-27 16:37:05,2.1,32.3,89,88979,34.04,0,35.013,0,1,0.5,1.5
2020-06-27 16:31:24,2020-06-27 16:32:14,0,0,170,88975,1.83,0,0.857,0,0.5,0.5,1
2020-06-27 16:29:04,2020-06-27 16:30:45,2.1,32.299,39,88973,33.73,0,33.73,0,1,0.5,1.5
2020-06-27 16:22:24,2020-06-27 16:23:05,0,0,359,88969,1.83,0,1.83,0,0.5,1,1.5
2020-06-27 16:13:54,2020-06-27 16:16:34,2.5,38.299,350,88964,38.69,0,38.69,0,1,1,2
2020-06-27 16:11:45,2020-06-27 16:12:24,0.2,2,90,88961,1.83,0,1.83,0,0.5,0.5,1
2020-06-27 16:09:24,2020-06-27 16:10:15,0.2,4.099,90,88960,3.65,0,4.138,0,0.5,0.5,1
2020-06-27 16:00:14,2020-06-27 16:05:05,5.4,85.102,259,88956,84.86,0,84.37,0,1,0.5,1.5
2020-06-27 15:54:15,2020-06-27 15:58:45,4.2,67.099,89,88954,67.93,0,67.93,0,1,0.5,1.5
2020-06-27 15:40:15,2020-06-27 15:41:05,0.2,2,790,88948,2.74,0,2.74,0,0.5,1,1.5
2020-06-27 15:29:45,2020-06-27 15:32:45,5.6,89.1,450,88943,90.01,0,90.01,0,1,1,2
2020-06-27 15:21:55,2020-06-27 15:25:15,4.8,74.699,270,88939,75.01,0,75.01,0,1,0.5,1.5
2020-06-27 15:20:34,2020-06-27 15:21:24,0.4,6.102,31,88937,4.2,0,4.2,0,0.5,0.5,1
2020-06-27 15:15:25,2020-06-27 15:17:25,3.2,50.299,189,88935,51.81,0,51.81,0,1,0.5,1.5
2020-06-27 14:56:35,2020-06-27 14:58:14,1.1,18.099,1031,88930,18.25,0,18.748,0,0.75,1,1.75
2020-06-27 14:51:44,2020-06-27 14:53:55,4,62.201,160,88928,62.96,0,64.209,0,1,0.5,1.5
2020-06-27 14:47:04,2020-06-27 14:49:35,2.4,38.1,129,88926,39.29,0,39.29,0,1,0.5,1.5
2020-06-27 14:23:44,2020-06-27 14:25:25,2.6,40.1,1299,88916,40.55,0,40.55,0,1,1,2
2020-06-27 14:12:14,2020-06-27 14:15:44,4.9,76.3,480,88912,76.47,0,75.967,0,1,1,2
2020-06-27 14:10:55,2020-06-27 14:12:04,0.3,6,10,88910,5.48,0,5.48,0,0.5,0.5,1
2020-06-27 14:04:24,2020-06-27 14:07:44,3.4,52.2,191,88906,49.21,0,49.21,0,1,0.5,1.5
2020-06-27 14:01:15,2020-06-27 14:04:14,4.4,68.201,10,88903,67.06,0,67.06,0,1,0.5,1.5
2020-06-27 13:58:35,2020-06-27 14:00:35,3.2,50.199,40,88899,49.07,0,49.577,0,1,0.5,1.5
2020-06-27 13:51:34,2020-06-27 13:52:25,0.2,4,370,88897,3.65,0,3.65,0,0.5,1,1.5
2020-06-27 13:36:54,2020-06-27 13:38:35,2,30,779,88890,30.42,0,30.42,0,1,1,2
2020-06-27 13:33:24,2020-06-27 13:34:55,2.2,33.9,119,88889,33.55,0,33.55,0,1,0.5,1.5
2020-06-27 13:28:24,2020-06-27 13:30:45,5.9,91.7,159,88887,89.42,0,89.42,0,1,0.5,1.5
2020-06-27 13:25:35,2020-06-27 13:26:24,0.3,4,120,88884,2.74,0,2.74,0,0.5,0.5,1
2020-06-27 13:22:05,2020-06-27 13:25:05,4.6,71.5,30,88882,71.91,0,71.91,0,1,0.5,1.5
2020-06-27 13:12:45,2020-06-27 13:15:34,3.3,51.5,391,88878,52.02,0,52.02,0,1,1,2
2020-06-27 13:09:15,2020-06-27 13:11:04,0.7,9.9,101,88874,9.13,0,9.13,0,0.5,0.5,1
2020-06-27 12:56:55,2020-06-27 12:58:24,2.4,37.6,651,88872,36.5,0,36.5,0,1,1,2
2020-06-27 12:50:44,2020-06-27 12:53:14,5.8,89.099,221,88870,88.51,0,88.51,0,1,0.5,1.5
2020-06-27 12:36:35,2020-06-27 12:44:35,12.5,192.201,369,88866,192.75,0,192.75,0,1,1,2
2020-06-27 12:27:15,2020-06-27 12:29:45,2.3,35.6,410,88861,34.02,0,34.805,0,1,1,2
2020-06-27 12:24:44,2020-06-27 12:26:15,1.5,23.4,60,88859,23.73,0,23.73,0,1,0.5,1.5
2020-06-27 12:18:25,2020-06-27 12:21:24,4,60.6,200,88855,59.95,0,59.95,0,1,0.5,1.5
2020-06-27 12:10:45,2020-06-27 12:13:04,3.4,50.9,321,88852,50.28,0,50.28,0,1,1,2
2020-06-27 11:42:44,2020-06-27 11:44:35,2.4,37.1,1570,88845,36.5,0,36.5,0,1,1,2
2020-06-27 11:39:24,2020-06-27 11:41:35,3.6,54.699,69,88844,52.92,0,52.92,0,1,0.5,1.5
2020-06-27 11:35:44,2020-06-27 11:37:35,3.1,47,109,88841,47.47,0,47.735,0,1,0.5,1.5
2020-06-27 11:30:34,2020-06-27 11:32:54,3.5,52.701,170,88840,51.1,0,50.835,0,1,0.5,1.5
2020-06-27 11:25:44,2020-06-27 11:27:35,2.5,39.1,179,88839,39.36,0,38.828,0,1,0.5,1.5
2020-06-27 11:21:24,2020-06-27 11:22:05,0.2,2,219,88836,1.46,0,2.258,0,0.5,0.5,1
2020-06-27 11:13:54,2020-06-27 11:16:25,2.4,37.1,299,88834,36.5,0,36.234,0,1,0.5,1.5
2020-06-27 11:11:34,2020-06-27 11:13:25,2.7,41.099,29,88831,40.88,0,40.88,0,1,0.5,1.5
2020-06-27 11:03:15,2020-06-27 11:05:35,3.2,48.602,359,88825,47.93,0,47.395,0,1,1,2
2020-06-27 10:57:25,2020-06-27 11:01:34,8,120.299,101,88822,117.8,0,118.338,0,1,0.5,1.5
2020-06-27 10:53:55,2020-06-27 10:56:34,4.9,73.3,51,88820,73,0,73,0,1,0.5,1.5
2020-06-27 10:50:04,2020-06-27 10:52:54,2.3,34.799,61,88818,36.32,0,36.32,0,1,0.5,1.5
2020-06-27 10:46:35,2020-06-27 10:47:34,0.4,5.701,150,88814,5.48,0,5.48,0,0.5,0.5,1
2020-06-27 10:41:44,2020-06-27 10:43:15,1.7,25.1,200,88812,27.38,0,27.38,0,1,0.5,1.5
2020-06-27 10:38:45,2020-06-27 10:40:35,2.4,36.6,69,88809,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 10:36:05,2020-06-27 10:37:54,2.6,38.599,51,88806,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 10:29:34,2020-06-27 10:31:25,4.9,73.301,280,88802,73,0,73,0,1,0.5,1.5
2020-06-27 10:22:45,2020-06-27 10:24:14,2.6,38.299,320,88798,39.24,0,39.24,0,1,1,2
2020-06-27 10:19:15,2020-06-27 10:22:25,6.4,95.901,20,88797,97.02,0,97.02,0,1,0.5,1.5
2020-06-27 10:08:15,2020-06-27 10:14:44,10.8,160.9,271,88795,162.5,0,162.5,0,1,0.5,1.5
2020-06-27 10:03:24,2020-06-27 10:05:54,2.7,40,141,88790,39.46,0,39.46,0,1,0.5,1.5
2020-06-27 09:56:05,2020-06-27 10:00:54,8.8,129.199,150,88788,124.47,0,124.47,0,1,0.5,1.5
2020-06-27 09:49:05,2020-06-27 09:50:44,2.9,43.102,321,88783,43.8,0,43.8,0,1,1,2
2020-06-27 09:42:35,2020-06-27 09:43:35,0.5,7.5,330,88778,9.13,0,9.13,0,0.5,1,1.5
2020-06-27 09:36:24,2020-06-27 09:38:14,2.6,37.602,261,88871,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 09:29:54,2020-06-27 09:32:54,8.7,128.299,210,88772,126.67,0,126.67,0,1,0.5,1.5
2020-06-27 09:24:15,2020-06-27 09:28:55,10.8,158.099,59,88770,156.95,0,156.95,0,1,0.5,1.5
2020-06-27 09:23:15,2020-06-27 09:24:05,0.3,3.801,10,88767,2.74,0,3.023,0,0.5,0.5,1
2020-06-27 09:14:15,2020-06-27 09:21:04,14.4,207.9,131,88765,206.44,0,206.155,0,1,0.5,1.5
2020-06-27 09:05:25,2020-06-27 09:06:44,1.2,16.599,451,88759,18.25,0,18.25,0,0.75,1,1.75
2020-06-27 09:02:24,2020-06-27 09:05:04,3.8,55.6,21,88758,54.75,0,55.036,0,1,0.5,1.5
2020-06-27 09:00:15,2020-06-27 09:01:54,2.1,29.6,30,88757,29.45,0,29.164,0,1,0.5,1.5
2020-06-27 08:55:14,2020-06-27 08:59:35,5.6,81.5,40,88755,79.67,0,79.095,0,1,0.5,1.5
2020-06-27 08:50:45,2020-06-27 08:54:25,5.8,83.3,49,88752,82.58,0,82.58,0,1,0.5,1.5
2020-06-27 08:44:55,2020-06-27 08:50:25,10.1,142.401,20,88749,140.87,0,140.87,0,1,0.5,1.5
2020-06-27 08:38:25,2020-06-27 08:40:34,3.7,53,261,88744,52.92,0,52.92,0,1,0.5,1.5
2020-06-27 08:33:05,2020-06-27 08:34:44,2.6,36.5,221,88740,36.5,0,37.082,0,1,0.5,1.5
2020-06-27 08:29:55,2020-06-27 08:32:45,7.6,106.9,20,88739,106.76,0,106.76,0,1,0.5,1.5
2020-06-27 08:26:44,2020-06-27 08:29:25,5.2,72,30,88738,72.09,0,72.383,0,1,0.5,1.5
2020-06-27 08:22:44,2020-06-27 08:24:35,2.7,37.801,129,88737,36.5,0,36.206,0,1,0.5,1.5
2020-06-27 08:16:15,2020-06-27 08:17:05,0.1,1.801,339,88734,2.74,0,3.034,0,0.5,1,1.5
2020-06-27 08:07:45,2020-06-27 08:10:14,5.3,73.898,361,88732,73,0,72.705,0,1,1,2
2020-06-27 08:05:54,2020-06-27 08:07:35,2.6,36,10,88731,36.5,0,36.5,0,1,0.5,1.5
2020-06-27 07:54:44,2020-06-27 07:58:34,5.5,77.401,440,88728,75.74,0,75.74,0,1,1,2
2020-06-27 07:42:25,2020-06-27 07:48:04,10.8,149.3,400,88724,147.54,0,147.54,0,1,1,2
2020-06-27 07:37:04,2020-06-27 07:39:24,2.9,38.8,181,88721,39.79,0,40.088,0,1,0.5,1.5
2020-06-27 07:28:25,2020-06-27 07:34:05,12,166.6,179,88719,163.53,0,163.23,0,1,0.5,1.5
2020-06-27 07:25:05,2020-06-27 07:27:45,2.7,37,40,88716,36.65,0,36.049,0,1,0.5,1.5
2020-06-27 07:22:04,2020-06-27 07:24:25,2.7,37,40,88715,36.5,0,36.199,0,1,0.5,1.5
2020-06-27 07:10:05,2020-06-27 07:11:45,2.5,35.199,619,88711,36.5,0,36.5,0,1,1,2
2020-06-27 07:08:35,2020-06-27 07:09:35,0.6,7,30,88710,7.3,0,7.602,0,0.5,0.5,1
2020-06-27 07:06:54,2020-06-27 07:08:25,1.5,20.9,10,88709,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-27 07:02:15,2020-06-27 07:06:24,13,175.4,30,88707,173.29,0,172.378,0,1,0.5,1.5
2020-06-27 06:59:05,2020-06-27 07:01:55,3.3,45.199,20,88706,43.95,0,43.95,0,1,0.5,1.5
2020-06-27 06:53:15,2020-06-27 06:55:14,2.7,36.301,231,88705,37.06,0,36.145,0,1,0.5,1.5
2020-06-27 06:31:35,2020-06-27 06:33:04,1.8,23.9,1211,88703,24.1,0,25.016,0,1,1,2
2020-06-27 06:09:34,2020-06-27 06:10:45,0.4,5.2,1250,88699,3.65,0,2.124,0,0.5,1,1.5
2020-06-27 06:02:25,2020-06-27 06:06:14,6.8,90.599,200,88696,89.44,0,89.44,0,1,0.5,1.5
2020-06-27 05:52:14,2020-06-27 05:53:55,2.7,36,510,88693,36.5,0,37.114,0,1,1,2
2020-06-27 05:12:15,2020-06-27 05:15:15,3.5,46.1,2219,88689,44.77,0,45.077,0,1,1,2
2020-06-27 04:46:05,2020-06-27 04:46:55,0.1,1.699,1520,88688,3.29,0,8.824,0,0.5,1,1.5
2020-06-27 00:04:04,2020-06-27 00:06:25,3.2,42.8,16780,88682,43.37,0,43.37,0,1,1,2
2020-06-26 23:53:45,2020-06-26 23:54:54,1.4,18.6,550,88680,18.25,0,20.408,0,0.75,1,1.75
2020-06-26 22:43:54,2020-06-26 22:44:34,0.4,5.102,4151,88673,3.65,0,4.267,0,0.5,1,1.5
2020-06-26 22:20:34,2020-06-26 22:21:55,1.5,20.4,1319,88670,18.25,0,18.25,0,0.75,1,1.75
2020-06-26 22:14:04,2020-06-26 22:15:44,2.9,37.4,290,88669,36.5,0,37.118,0,1,0.5,1.5
2020-06-26 21:58:25,2020-06-26 21:59:44,1.5,20.299,860,88665,19.08,0,20.008,0,0.75,1,1.75
2020-06-26 21:36:04,2020-06-26 21:37:25,1.7,22.102,1260,88658,20.87,0,20.251,0,1,1,2
2020-06-26 21:33:55,2020-06-26 21:35:15,1.4,18.5,49,88657,18.25,0,18.25,0,0.75,0.5,1.25
2020-06-26 21:26:15,2020-06-26 21:26:54,0.2,3.398,421,88655,1.83,0,1.83,0,0.5,1,1.5
2020-06-26 21:23:15,2020-06-26 21:25:55,7.1,92,20,88654,92.88,0,92.88,0,1,0.5,1.5
2020-06-26 21:16:14,2020-06-26 21:18:05,3.2,41.801,310,88651,40.59,0,41.213,0,1,1,2
2020-06-26 21:11:54,2020-06-26 21:13:35,3,38.4,159,88648,37.05,0,36.738,0,1,0.5,1.5
2020-06-26 20:58:34,2020-06-26 21:00:45,1.3,16.701,669,88646,17.34,0,17.652,0,0.75,1,1.75
2020-06-26 20:53:34,2020-06-26 20:55:25,1.5,18.301,189,88644,18.25,0,18.562,0,0.75,0.5,1.25
2020-06-26 20:42:14,2020-06-26 20:43:55,3.9,50.1,579,88641,44.17,0,43.857,0,1,1,2
